Age_Group,Income_Level,Primary_Financial_Goal,Risk_Tolerance,Stocks,Bonds,Real Estate,Mutual Funds,ETFs,Cryptocurrency,Recommended_Strategy
56-65,100k-150k,Wealth Accumulation,Moderate-Conservative,0.642770553940772,0.41422175654483506,0.829248088241834,0.7814891120007307,0.9308480775948352,0.12992761306151235,Low-Risk Preservation
56-65,100k-150k,Education,Moderate-Aggressive,0.9937629071556562,0.2229155349375168,0.24148526996690556,0.9286795598616334,0.02084832399805403,0.5124225945624391,Conservative Growth
18-25,150k+,Wealth Accumulation,Aggressive,0.057971311301268647,0.19656337501758414,0.8833156819836322,0.24838297845951318,0.5574478319462912,0.9185362533788246,Aggressive Growth
46-55,150k+,Retirement,Balanced,0.1078545702745406,0.5550315532884694,0.9438326157957091,0.43322686204493155,0.49163067746182065,0.08410232556285502,Aggressive Growth
36-45,150k+,Retirement,Moderate-Aggressive,0.12223835903627367,0.9445485347000107,0.07614034400692471,0.5236769801208568,0.03606308847327255,0.05402791571730836,Conservative Growth
18-25,100k-150k,Home Purchase,Aggressive,0.5948585535464742,0.1576502999229149,0.21961417860887378,0.9012413066659923,0.23551343793657376,0.9844956556842694,Conservative Growth
56-65,50k-100k,Retirement,Moderate-Conservative,0.30212325076180024,0.016172633486276733,0.09141569314092235,0.02771759992765943,0.9425358236786846,0.9634942798315491,Aggressive Growth
65+,150k+,Education,Moderate-Aggressive,0.0628720951471935,0.6343188990703307,0.98377166714911,0.048840316410911466,0.2220955618132645,0.2865923188419077,Aggressive Growth
26-35,100k-150k,Home Purchase,Aggressive,0.9287951106187599,0.5604800046098195,0.5766111192883895,0.27763573292151167,0.9198484020531664,0.9110728223948691,Balanced Growth
36-45,0-50k,Wealth Accumulation,Balanced,0.5280395932088775,0.812824020043355,0.9837114700164753,0.8637925703535898,0.8379527854607135,0.03363397905242094,High-Risk Aggressive
65+,0-50k,Wealth Accumulation,Balanced,0.8210129110039978,0.889133077592914,0.18547178692311295,0.08742962168503055,0.10842560860968486,0.16515590175516215,Conservative Growth
56-65,150k+,Wealth Accumulation,Conservative,0.9822329534778074,0.9005473990526308,0.3945077623042723,0.48901619241447547,0.7008953866253328,0.9401684462744504,Conservative Growth
26-35,100k-150k,Retirement,Conservative,0.9431917647170976,0.7678252178870796,0.9512062351755739,0.7750800516313062,0.5560689894149842,0.7091258355709774,High-Risk Aggressive
65+,0-50k,Wealth Accumulation,Aggressive,0.13893128843726588,0.613779836151508,0.46348192799502275,0.2801081076453594,0.7662112465920353,0.013831260030092274,Aggressive Growth
46-55,150k+,Home Purchase,Conservative,0.290710722480122,0.24913006979164654,0.17775443294861937,0.20920108424566464,0.1943086858905605,0.8751436413290169,Low-Risk Preservation
65+,100k-150k,Wealth Accumulation,Moderate-Conservative,0.18776944391932027,0.5974693694624916,0.20998000480985624,0.7604130314775246,0.8110787337094175,0.8837503219359957,Low-Risk Preservation
46-55,100k-150k,Debt Reduction,Moderate-Aggressive,0.3877581128436455,0.749672266328218,0.2936604155019661,0.24660975632193638,0.4790888164877931,0.7346499936729931,Balanced Growth
65+,100k-150k,Debt Reduction,Balanced,0.8735925472323868,0.03004741000403921,0.999869755732133,0.3050773713156948,0.006743649912556826,0.1984397456050957,High-Risk Aggressive
36-45,0-50k,Home Purchase,Conservative,0.05538884418409529,0.9395843373060876,0.16928386432328557,0.2827765558338654,0.3896734475405986,0.5479538707504193,Balanced Growth
46-55,100k-150k,Home Purchase,Balanced,0.6050778804031897,0.6184521255678436,0.389829834897117,0.43603115153316485,0.2310605157978941,0.34449578601671715,Low-Risk Preservation
18-25,50k-100k,Wealth Accumulation,Moderate-Conservative,0.1009617773785706,0.4494437897242265,0.9347387743846919,0.8133954592148237,0.7034225175066255,0.06582899042807666,High-Risk Aggressive
26-35,150k+,Debt Reduction,Aggressive,0.3148548767564677,0.6814483931530733,0.7357319808953305,0.1947544373132385,0.7751560143411678,0.7276749191302858,High-Risk Aggressive
65+,150k+,Debt Reduction,Moderate-Aggressive,0.6033576555402387,0.437486061785317,0.0178312555007486,0.4088397853334852,0.698237318694307,0.7597852571765336,Aggressive Growth
26-35,150k+,Retirement,Conservative,0.6854045565560147,0.09581698339306988,0.8981624025030281,0.45557064745487275,0.5449614900957688,0.4965490248610076,Aggressive Growth
36-45,150k+,Education,Moderate-Aggressive,0.8975683171429808,0.03037460000895731,0.7257772693463235,0.4920646796112963,0.7927032080734686,0.06553072563879836,High-Risk Aggressive
65+,150k+,Debt Reduction,Aggressive,0.34009800035533677,0.8795709789850394,0.5000025148721252,0.7166163803887252,0.11667521495592714,0.2550322484616119,Aggressive Growth
18-25,100k-150k,Retirement,Conservative,0.6344051728572108,0.6183536063121319,0.9089652121291946,0.780645748089493,0.7353159364237298,0.20555003874385647,Conservative Growth
36-45,0-50k,Wealth Accumulation,Balanced,0.18016681771446785,0.4340841769750742,0.4696504186297815,0.39796257375953226,0.5534636912721512,0.2961814066459141,High-Risk Aggressive
56-65,100k-150k,Debt Reduction,Moderate-Conservative,0.09672091098248636,0.3319779778095283,0.9351116897599319,0.8088359716126121,0.6703045381951734,0.21913406166180027,Conservative Growth
26-35,100k-150k,Debt Reduction,Moderate-Conservative,0.3825007333165318,0.43942978361472906,0.9449494668972119,0.9674052654008011,0.5351522416996188,0.6120836857596444,Conservative Growth
36-45,50k-100k,Retirement,Moderate-Aggressive,0.8736936463698898,0.8505289783737757,0.09883114805994275,0.257402706530121,0.6129821027916126,0.2835195297303431,Balanced Growth
65+,0-50k,Debt Reduction,Conservative,0.8575221614321862,0.11484140101949936,0.8264012473028546,0.6157273455342316,0.7907694511203818,0.7450843168751798,Conservative Growth
56-65,100k-150k,Wealth Accumulation,Moderate-Conservative,0.6996133677407628,0.9600766680617566,0.7163076681552399,0.098470499139648,0.8110189139712595,0.2280196809173921,Aggressive Growth
36-45,50k-100k,Retirement,Moderate-Conservative,0.8477574787404072,0.28219061506387466,0.049806270109244655,0.6548566703084143,0.15433987339337019,0.2220057956510081,Conservative Growth
18-25,50k-100k,Debt Reduction,Moderate-Aggressive,0.35061835111301065,0.9210913397909175,0.4182601160580911,0.8544351298700138,0.23815353044752807,0.25026062458251486,Conservative Growth
18-25,100k-150k,Retirement,Moderate-Conservative,0.47316645727660844,0.4282611533119075,0.9992279560202719,0.782962886764524,0.7787168769595717,0.9841085796114751,Conservative Growth
26-35,50k-100k,Debt Reduction,Conservative,0.6308160129781227,0.1359808479954402,0.4086236407037457,0.7973937051200165,0.7234474554200528,0.9988034874201326,Balanced Growth
46-55,100k-150k,Retirement,Conservative,0.9059057602972854,0.9468599626630222,0.4823244279770773,0.844861200893767,0.11080840973562811,0.5842252851927316,Balanced Growth
18-25,50k-100k,Retirement,Balanced,0.3540570395656978,0.0067979988443646056,0.16532806808998213,0.25793418364254717,0.8191521283627887,0.014089461386064817,Conservative Growth
36-45,100k-150k,Retirement,Balanced,0.3564080220755077,0.2979752587943709,0.6143366072800338,0.495004306073605,0.48460816094591985,0.30455323759981223,Low-Risk Preservation
26-35,100k-150k,Education,Moderate-Conservative,0.6919634733786152,0.5430152761466298,0.20077387057362617,0.780779368982329,0.867747057419989,0.26366928589014194,Balanced Growth
18-25,50k-100k,Retirement,Conservative,0.14239780407225677,0.5325877828613029,0.5538781736629167,0.9772199654916621,0.8994927293087411,0.3954999321475561,Balanced Growth
65+,150k+,Wealth Accumulation,Moderate-Conservative,0.49450439794710754,0.6564766766556586,0.9516353145162477,0.603131084591679,0.39320183717749646,0.4103619279875731,Conservative Growth
46-55,0-50k,Home Purchase,Moderate-Conservative,0.6468297511727424,0.5634287848401879,0.9455858749895337,0.7739367823143517,0.6131861359983554,0.1217430344560867,High-Risk Aggressive
65+,150k+,Education,Conservative,0.6381448122926575,0.36493588653652953,0.35743048066838323,0.5073066342483772,0.07483932526318537,0.9970056991607805,Conservative Growth
36-45,100k-150k,Debt Reduction,Conservative,0.6848752098013352,0.18314659547053247,0.44204605020043397,0.8538501202074303,0.5670529585380509,0.41905553274418883,Aggressive Growth
36-45,0-50k,Home Purchase,Moderate-Aggressive,0.7331316649719367,0.2963118983021008,0.05870825515813982,0.11384408879806429,0.11119081441241552,0.3670522007883428,Low-Risk Preservation
26-35,150k+,Retirement,Conservative,0.4712035928708628,0.028732747989245966,0.25312147429670906,0.47576075976050025,0.02300193973092235,0.46013068221352893,Conservative Growth
18-25,50k-100k,Wealth Accumulation,Moderate-Conservative,0.10893697698945204,0.032601825230105685,0.15707625572111128,0.45933844292639847,0.4507640783857063,0.2666527049294304,High-Risk Aggressive
26-35,150k+,Debt Reduction,Moderate-Aggressive,0.2770124272139365,0.48245225445676276,0.11775358343953957,0.32428646608082323,0.2951523257079113,0.561702025724022,Balanced Growth
18-25,0-50k,Debt Reduction,Moderate-Conservative,0.12807031337517427,0.7100731286413512,0.4941277508179651,0.05821667293420851,0.05866577214389601,0.8230317151564542,Aggressive Growth
26-35,150k+,Education,Conservative,0.5450705704433856,0.0746835581883939,0.1708769753888396,0.13858686327656256,0.30280227647898694,0.1743233295421549,Aggressive Growth
46-55,100k-150k,Retirement,Conservative,0.14136016078814795,0.6050748589534491,0.9567334791903366,0.3824953296239322,0.9113778413175878,0.24416909355667116,Balanced Growth
36-45,100k-150k,Home Purchase,Moderate-Conservative,0.8104864929167821,0.17096512864280033,0.8367422467298369,0.7252258145332867,0.05652227908589147,0.1278521547307251,Balanced Growth
18-25,150k+,Home Purchase,Moderate-Aggressive,0.04681222738835655,0.20808632495378232,0.901274134302055,0.798029274141114,0.43493574776168775,0.1415748308339435,Conservative Growth
46-55,150k+,Home Purchase,Conservative,0.34922631200630216,0.1250815712465163,0.6138294615815809,0.9705068626669168,0.13525331286595854,0.6438372599743316,High-Risk Aggressive
56-65,50k-100k,Retirement,Moderate-Aggressive,0.7284499797425623,0.939680960079711,0.17247299189928955,0.7038587671787276,0.32138574745728166,0.031467989434248,High-Risk Aggressive
18-25,50k-100k,Education,Conservative,0.8103321590482199,0.3858616626100867,0.369496740387274,0.0822889850929509,0.4076196174169565,0.4514410665875508,Low-Risk Preservation
65+,50k-100k,Home Purchase,Aggressive,0.2877545911128684,0.12643128605319975,0.9610524039388623,0.0953351089701241,0.5197488165903275,0.7367566009306379,Aggressive Growth
18-25,50k-100k,Retirement,Aggressive,0.5312329062605557,0.5074641157927866,0.927177547168878,0.8549302219923888,0.8870749892109951,0.22122529630303622,Aggressive Growth
26-35,50k-100k,Wealth Accumulation,Moderate-Conservative,0.6057366535193678,0.1457831988932191,0.8811302555443749,0.6555189092251467,0.9196319298842855,0.7936563930372306,Balanced Growth
65+,0-50k,Retirement,Balanced,0.10827506572682055,0.6806659730877443,0.9848466750521967,0.047423530469150044,0.48171678492747294,0.7458909670090387,Balanced Growth
18-25,0-50k,Home Purchase,Moderate-Conservative,0.6853430223369007,0.3352944858571639,0.7271355860065103,0.3645796093786935,0.971973338113791,0.03972789908000818,High-Risk Aggressive
36-45,150k+,Education,Aggressive,0.999468911078349,0.07988593359666396,0.06142324345474015,0.08436257195057484,0.8482742165475138,0.4454253944798404,Low-Risk Preservation
46-55,0-50k,Home Purchase,Balanced,0.15591388504341974,0.6769099985733561,0.6329374949384212,0.31121896538618965,0.21707523710259125,0.5381508495460543,High-Risk Aggressive
65+,0-50k,Home Purchase,Conservative,0.5074850574105267,0.2795541763780376,0.8244071169672135,0.6378432537116282,0.4557342811856716,0.18444198495776065,Aggressive Growth
56-65,50k-100k,Wealth Accumulation,Moderate-Conservative,0.014618459750954216,0.49008238580016783,0.18282646457190888,0.11052770327314754,0.7321160509339614,0.9345722338517108,High-Risk Aggressive
65+,100k-150k,Education,Moderate-Conservative,0.872310473890228,0.4980180183449818,0.9911316130203633,0.6911433321795327,0.4556047630028305,0.3706189902103135,Balanced Growth
36-45,150k+,Wealth Accumulation,Moderate-Aggressive,0.032361092819490955,0.9609788133671778,0.36968153053765695,0.8545095212312499,0.2892609368750091,0.6351757312399486,High-Risk Aggressive
36-45,50k-100k,Education,Moderate-Aggressive,0.9299438072852211,0.5179001904292886,0.5622919600339027,0.9495964622731108,0.2661270760628991,0.8666077122039191,Balanced Growth
46-55,0-50k,Retirement,Conservative,0.7262741749405974,0.8306368767143387,0.2838014776975969,0.7743651037024324,0.297275685041147,0.038323203780527115,Conservative Growth
46-55,0-50k,Home Purchase,Balanced,0.8619469190528779,0.03127139584670324,0.8441081230362705,0.6948034016697558,0.20496183834206916,0.8984780449699454,Conservative Growth
36-45,50k-100k,Debt Reduction,Conservative,0.7950688254245235,0.46756842300837964,0.266061520171071,0.9640149985192468,0.9238051683057947,0.2150960746571844,Aggressive Growth
36-45,150k+,Home Purchase,Conservative,0.0665834200277089,0.4316284758880691,0.8009958562076412,0.5461754423000281,0.9404093457400181,0.36565928896624333,Low-Risk Preservation
18-25,150k+,Retirement,Moderate-Aggressive,0.9891175874551067,0.17103940681979624,0.8536737607494481,0.28419752610767046,0.596340130996403,0.7224297035412767,Aggressive Growth
18-25,0-50k,Home Purchase,Moderate-Conservative,0.028491698081858696,0.3229228006698155,0.7365093465822158,0.7630716140866182,0.9154955718982056,0.7448184255613828,Aggressive Growth
26-35,0-50k,Debt Reduction,Conservative,0.7289362153160339,0.824721254212677,0.45236308327339037,0.375131311362359,0.21680277908825818,0.12104787539691897,Balanced Growth
26-35,0-50k,Home Purchase,Conservative,0.9995438440386467,0.0654542032264307,0.47657574148086823,0.6552204543666998,0.9019108590271052,0.9138732556582712,High-Risk Aggressive
65+,50k-100k,Debt Reduction,Moderate-Conservative,0.2859935909656922,0.9707430941720387,0.4587957342337786,0.00709874873868277,0.08596372030923938,0.0815405548950967,High-Risk Aggressive
36-45,150k+,Retirement,Balanced,0.42506714983441196,0.012512872620501936,0.9735142709489111,0.06938649060270763,0.003655975749335405,0.7102337046571174,Aggressive Growth
18-25,50k-100k,Home Purchase,Moderate-Aggressive,0.32143483277787277,0.7154289758946335,0.6750757276530174,0.8907437858090688,0.5331214936449216,0.5170767345567242,Balanced Growth
26-35,100k-150k,Education,Balanced,0.42408209255433227,0.12998702023700426,0.7951446703089362,0.26316834700050484,0.7643663587494882,0.5563854688133045,Conservative Growth
56-65,50k-100k,Debt Reduction,Conservative,0.5574779188589662,0.13703734440004656,0.38540551952500235,0.8470104787996406,0.2985640224054289,0.48956401899204227,Balanced Growth
65+,100k-150k,Home Purchase,Balanced,0.5859427470909185,0.553089367988452,0.4880755195420179,0.8190817454974423,0.9173898821958153,0.5649058700687025,Balanced Growth
46-55,100k-150k,Wealth Accumulation,Aggressive,0.24801972439678643,0.7079173496919509,0.6361001321105744,0.18262137601707717,0.5098636330829661,0.23573082816247315,Conservative Growth
65+,100k-150k,Debt Reduction,Balanced,0.15515676218445973,0.5019924693512253,0.5220100163037772,0.26692563185281504,0.193590198848684,0.6392891383242482,High-Risk Aggressive
46-55,0-50k,Education,Moderate-Aggressive,0.4227930983165472,0.24704264521971553,0.92236981147221,0.764263171852364,0.5198144564201287,0.05093337630768513,High-Risk Aggressive
46-55,100k-150k,Wealth Accumulation,Aggressive,0.9479056263236791,0.316623204476979,0.45352185237542364,0.31234332068926207,0.720963508070034,0.6947727206900564,High-Risk Aggressive
46-55,0-50k,Retirement,Aggressive,0.3008857689533181,0.17497408126159208,0.04029454231678342,0.16661612169745943,0.6991680392937965,0.5495883558953799,Aggressive Growth
36-45,0-50k,Education,Aggressive,0.6899627302466282,0.5421836657049384,0.9590726104137135,0.13168642257640006,0.3319460556064786,0.8596657583415745,Balanced Growth
46-55,150k+,Wealth Accumulation,Balanced,0.28483584653225746,0.23317966188695194,0.2714207998018541,0.9234956155930907,0.3489881407062403,0.4912082225658072,Balanced Growth
65+,50k-100k,Home Purchase,Balanced,0.524122872156869,0.04087018454670854,0.20143678936472342,0.5156005585716434,0.17649796424880726,0.8152504116759662,High-Risk Aggressive
26-35,100k-150k,Debt Reduction,Moderate-Conservative,0.4269920856411201,0.606024220267009,0.29557243338593064,0.8038763767955636,0.00778214639240804,0.6452896643229392,High-Risk Aggressive
65+,100k-150k,Home Purchase,Balanced,0.02190827665034678,0.5058340289588412,0.2994750214861239,0.12912593032682917,0.34291573485687965,0.5938337650449049,Aggressive Growth
26-35,0-50k,Wealth Accumulation,Moderate-Aggressive,0.9540879189806852,0.5257049704782151,0.7848280345858486,0.2517696397851048,0.050731292557004926,0.5923441557971089,Aggressive Growth
46-55,50k-100k,Home Purchase,Moderate-Aggressive,0.030404684390765713,0.23290769307899062,0.3393135988513821,0.39069359533567805,0.8043272760827116,0.9111143846545334,Low-Risk Preservation
18-25,100k-150k,Retirement,Balanced,0.29770818269768606,0.43953466327919777,0.9307606224017949,0.3929349563035903,0.9996629915482015,0.2856261385878719,Conservative Growth
36-45,100k-150k,Wealth Accumulation,Moderate-Conservative,0.2558413413160071,0.6564619674410936,0.47742079227941137,0.10468023109994684,0.9257571650448023,0.6211182477594885,Balanced Growth
65+,150k+,Home Purchase,Aggressive,0.25807369213524145,0.5324502449136191,0.008839931385673294,0.9812292727721074,0.27552139167184453,0.12666466083461825,Balanced Growth
18-25,100k-150k,Debt Reduction,Moderate-Conservative,0.6941887254642229,0.15014959772284986,0.22057625528216418,0.6162832082217006,0.13547660075465695,0.5855821800380206,Low-Risk Preservation
46-55,150k+,Wealth Accumulation,Conservative,0.5720015585039306,0.34519007211565167,0.19384864282903824,0.9897981756383841,0.9320683035494794,0.4558527319510275,Aggressive Growth
65+,50k-100k,Wealth Accumulation,Conservative,0.7718828572458846,0.85340795041527,0.4850506267659389,0.3859796334393343,0.08306220136269027,0.3338454159860412,Conservative Growth
56-65,50k-100k,Wealth Accumulation,Conservative,0.1839108055986609,0.799478415226351,0.016388266304945276,0.8387161609804138,0.5637345907401308,0.9075110461399399,Low-Risk Preservation
18-25,100k-150k,Wealth Accumulation,Conservative,0.6710388547142635,0.7254280145367212,0.969730552572913,0.7468021073635177,0.9312956356107518,0.13677608198973557,Low-Risk Preservation
65+,0-50k,Home Purchase,Aggressive,0.5142970265694984,0.8324818232272063,0.8637388621243082,0.9009756533569797,0.979662707384711,0.5866315271539037,High-Risk Aggressive
18-25,0-50k,Home Purchase,Moderate-Conservative,0.2733935305685231,0.40335598097668224,0.2511903271273712,0.8249978290873013,0.6705010254027167,0.292719706241078,Low-Risk Preservation
65+,100k-150k,Home Purchase,Balanced,0.24989222418978052,0.6191260174224074,0.4971153522345293,0.7222082964412793,0.6937813952300056,0.09871770223972509,Low-Risk Preservation
18-25,0-50k,Debt Reduction,Conservative,0.30556146635597425,0.8119890913467944,0.4955282026608563,0.9044822800014108,0.09289631028144607,0.6604471438971571,Aggressive Growth
26-35,100k-150k,Education,Conservative,0.6672886996479162,0.23547442298530685,0.049643484282769434,0.4127160775309364,0.9626003501844288,0.6797840240381764,Balanced Growth
46-55,150k+,Retirement,Balanced,0.24626531298861964,0.3745933727350722,0.6207436241777186,0.6532613274108902,0.22078550648229733,0.10633908801661807,Low-Risk Preservation
65+,150k+,Home Purchase,Aggressive,0.10719718321565397,0.13659384303504118,0.1512167919772348,0.16639711915972188,0.15479370887472366,0.41619182397916743,Low-Risk Preservation
26-35,100k-150k,Retirement,Conservative,0.10812306545823724,0.9801415431162668,0.9984185970333842,0.3496491970602804,0.6278434174250431,0.1826748866517467,Aggressive Growth
26-35,150k+,Wealth Accumulation,Moderate-Aggressive,0.09766949177730844,0.9134639731403285,0.4851846532881946,0.012029621582973493,0.2928601824342343,0.35751214972807577,Balanced Growth
65+,0-50k,Home Purchase,Balanced,0.3872518413713518,0.13615903341423252,0.4270928985628616,0.799431259447845,0.3224103071800948,0.02213606681104563,High-Risk Aggressive
26-35,0-50k,Retirement,Balanced,0.7561827854706374,0.754838594047087,0.8799276988815883,0.18082636195671276,0.40677532135297156,0.6842267616855142,Balanced Growth
46-55,150k+,Debt Reduction,Moderate-Conservative,0.19345129853186305,0.8791576369714253,0.08780873370398334,0.34513253902798824,0.062309394775435845,0.9630148174024311,Balanced Growth
65+,0-50k,Debt Reduction,Aggressive,0.11642944023762825,0.9200637817571778,0.19285870904714064,0.6176243122889092,0.9439014306345358,0.7580844737591401,Balanced Growth
18-25,100k-150k,Education,Moderate-Aggressive,0.8430879287879778,0.5009281415943245,0.4119184059500245,0.5195995957574406,0.5140112415582311,0.27826053000524753,Balanced Growth
36-45,100k-150k,Debt Reduction,Conservative,0.7443654301221093,0.8139890381348048,0.6073078279385963,0.43705769424330443,0.09673166985311332,0.39428103859694474,Balanced Growth
36-45,50k-100k,Home Purchase,Moderate-Conservative,0.9360628482862609,0.9569540503790488,0.20371124204974544,0.6911061928320074,0.5476186040928046,0.5819202128494738,Aggressive Growth
46-55,0-50k,Education,Balanced,0.766282467771144,0.15870820159573074,0.5253055663846984,0.48511544362431025,0.8749282911862309,0.14075845143062526,Aggressive Growth
18-25,150k+,Education,Balanced,0.7547328722592234,0.1803957148550599,0.6023974482753085,0.7034234172365883,0.6209124774627353,0.6683888225108211,Conservative Growth
36-45,50k-100k,Wealth Accumulation,Moderate-Aggressive,0.35731040734896635,0.7761659763608281,0.1027797445628631,0.9788176704781479,0.1500988138999172,0.8604103901687681,Aggressive Growth
18-25,150k+,Debt Reduction,Moderate-Aggressive,0.202789035389355,0.7828442368589317,0.02173687754123954,0.5598369987169045,0.145652777201691,0.6487835385031672,Conservative Growth
26-35,150k+,Education,Moderate-Aggressive,0.06819731746368851,0.8300544679042927,0.6419214669774266,0.8158282895221773,0.2953192807329713,0.7131415349651609,Balanced Growth
26-35,0-50k,Home Purchase,Conservative,0.3550137276820624,0.0538936224817651,0.8395606357105517,0.6847398577272735,0.6271863499193078,0.17546664448756855,Aggressive Growth
56-65,50k-100k,Education,Aggressive,0.36916258224288656,0.8904619876547094,0.5511640770464946,0.8891669206283649,0.9661086917691183,0.057387540735354126,Conservative Growth
56-65,150k+,Education,Moderate-Conservative,0.19237077025114724,0.04693255471974567,0.9727638392416609,0.3886586746943007,0.3471762400544376,0.7822819805148348,Low-Risk Preservation
18-25,150k+,Debt Reduction,Aggressive,0.6000836984283437,0.8811427352080008,0.6246050777691559,0.5115902454517732,0.764221582703008,0.5455125603058067,Balanced Growth
65+,50k-100k,Retirement,Moderate-Conservative,0.6589725161922138,0.5658423956351676,0.9012033296166078,0.6281738515325944,0.08566366510109624,0.2500783812234785,Aggressive Growth
18-25,100k-150k,Retirement,Conservative,0.35087657456662935,0.22465273240491113,0.8755549810360258,0.7781646307078594,0.9370096607364963,0.2130406816919198,Low-Risk Preservation
56-65,100k-150k,Wealth Accumulation,Moderate-Conservative,0.5155146331252041,0.7030270413093636,0.3767476396386481,0.1654512715021359,0.9522691531489238,0.4711473399138387,Balanced Growth
18-25,0-50k,Retirement,Balanced,0.7517096365896789,0.3601218721463635,0.8779243936789277,0.9580253401111171,0.024880137878967368,0.9313568239616101,Low-Risk Preservation
18-25,0-50k,Retirement,Aggressive,0.7424842766101255,0.03343067611936401,0.28095562875701374,0.15214033556608075,0.649008524772783,0.850039978964749,Balanced Growth
56-65,150k+,Debt Reduction,Conservative,0.8997165697652417,0.692002952526935,0.3028210174581083,0.6809320218690454,0.7163970407775115,0.5036234860088618,High-Risk Aggressive
18-25,100k-150k,Education,Moderate-Conservative,0.20336519114124907,0.7688349175634559,0.19217149364359576,0.27223006749915823,0.7616819737620747,0.17235151581065178,High-Risk Aggressive
65+,100k-150k,Education,Moderate-Conservative,0.9301586947650744,0.06148275985859608,0.5873837719460516,0.911536414709875,0.5513111010205411,0.4047260897731918,Balanced Growth
26-35,150k+,Debt Reduction,Balanced,0.11170940991814304,0.584155092771786,0.28937320486720974,0.290866408678788,0.9752316783803943,0.9999983344263979,Aggressive Growth
26-35,50k-100k,Retirement,Aggressive,0.15281414647060598,0.029105529050345247,0.16220680957411138,0.05443239186055204,0.47809114192963764,0.06450633137171169,Conservative Growth
18-25,0-50k,Education,Moderate-Conservative,0.1589237049332355,0.13991217693228175,0.10864203576353315,0.2668919478579568,0.7349453339781684,0.7225462631783681,Balanced Growth
26-35,50k-100k,Debt Reduction,Moderate-Conservative,0.7595434170522699,0.12705704910930538,0.11468489581869568,0.34451653635515567,0.8322862405805812,0.2587499586755454,Conservative Growth
56-65,150k+,Retirement,Balanced,0.022882306621313186,0.025378821459078882,0.8311833867724145,0.13313213439095095,0.15617911075400004,0.5533355468342175,Aggressive Growth
26-35,150k+,Education,Moderate-Conservative,0.47376687986305843,0.7658849054637433,0.274406575908837,0.13582421263391276,0.5140719009268664,0.8809744793550713,Low-Risk Preservation
18-25,100k-150k,Wealth Accumulation,Conservative,0.4728522841364097,0.45696066602871466,0.8142717623516053,0.3740946108270147,0.8362468371783265,0.8363446264415564,Conservative Growth
26-35,50k-100k,Wealth Accumulation,Aggressive,0.7337161183467413,0.04093747770209544,0.6469894924463101,0.5383394262489796,0.3340804299977782,0.6072838447751177,Low-Risk Preservation
18-25,50k-100k,Debt Reduction,Moderate-Aggressive,0.005648326938542447,0.7000670137305454,0.3701211641312936,0.0584867214607544,0.09166316811459008,0.5194798461265897,Aggressive Growth
26-35,50k-100k,Retirement,Balanced,0.8709755968403364,0.5872118639383334,0.1104690189903661,0.7151370559804925,0.44039800204496515,0.6892987589038609,Balanced Growth
36-45,100k-150k,Education,Moderate-Aggressive,0.3402041099126373,0.6241171337594635,0.9398934457506508,0.1428496033793485,0.33818535656085535,0.8041458015841559,Balanced Growth
36-45,100k-150k,Debt Reduction,Moderate-Aggressive,0.993932848502302,0.794356731711329,0.22156085625098765,0.6080309210709172,0.45975686668805094,0.5397086745310903,Aggressive Growth
36-45,100k-150k,Home Purchase,Conservative,0.11754103654810533,0.7399779595682243,0.24670446589693162,0.41367637200522533,0.8486870791335949,0.35765505667496944,Conservative Growth
56-65,150k+,Wealth Accumulation,Moderate-Conservative,0.45736241723851445,0.13490332359125634,0.4562354817819113,0.39720479859314994,0.6396540829994114,0.5231998157675798,Conservative Growth
46-55,100k-150k,Home Purchase,Aggressive,0.9324891243223195,0.20810052817142755,0.6181630663266506,0.802042420860493,0.6870524640940937,0.18041242881291464,High-Risk Aggressive
46-55,0-50k,Education,Moderate-Aggressive,0.33223769941309034,0.9158756268910706,0.5028509830078426,0.7921552892568103,0.36041018331659014,0.3624318261751932,Aggressive Growth
36-45,150k+,Wealth Accumulation,Moderate-Conservative,0.8685261518411675,0.11720283040884161,0.08571759323335848,0.022121009779098588,0.802622677542009,0.6519679647344756,Aggressive Growth
46-55,50k-100k,Wealth Accumulation,Balanced,0.5295079389040854,0.2854738333321797,0.4782030425910355,0.42607837046525754,0.41510759664653696,0.6040478596329579,Balanced Growth
46-55,100k-150k,Home Purchase,Moderate-Conservative,0.49711386515898803,0.8639098816260018,0.20491141300515037,0.877399268498392,0.31318475049884187,0.6880957286431058,Conservative Growth
65+,100k-150k,Home Purchase,Conservative,0.8185335955702002,0.6067479784189271,0.6357421245055564,0.6392923030299767,0.46437198220547604,0.6423793300208244,Conservative Growth
46-55,100k-150k,Debt Reduction,Aggressive,0.5218628028951743,0.7883445295647776,0.9291609787422197,0.8299510108489804,0.9197881908347859,0.11983942983957885,Balanced Growth
36-45,100k-150k,Education,Balanced,0.9685160111864013,0.9098489938906164,0.9451807946832055,0.497508040066185,0.2286997362333142,0.53027634717197,Aggressive Growth
18-25,50k-100k,Wealth Accumulation,Moderate-Conservative,0.20480616654631711,0.48695207954263187,0.7954896226568557,0.8846211442022083,0.553778739507533,0.217577273409444,Aggressive Growth
36-45,150k+,Education,Conservative,0.28069013880184857,0.5596609479452938,0.6196931975631179,0.2532547535445576,0.5477332624778357,0.23829952452818637,Balanced Growth
36-45,150k+,Home Purchase,Conservative,0.30268889717451386,0.6915651869045705,0.6717422621221466,0.05702671121899516,0.9488176481578332,0.7163023899350128,Low-Risk Preservation
